id,source,target_sign,context_before,context_after,transliteration,translation,role,notes
real_003357_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D37 X1 Y1,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 Ff1 Ff1 X1 Y1
real_003357_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D21 D37,Y1,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 Ff1 Ff1 X1 Y1
real_003360_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37,M17,i.di,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17
real_003360_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37 M17,,i.di,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17
real_003361_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37,M17 N35,di.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 N35
real_003361_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37 M17,N35,di.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 N35
real_003361_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,D37 M17 M17,,di.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 N35
real_003362_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D37 M17 M17,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 X1 Y1
real_003362_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37,M17 X1 Y1,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 X1 Y1
real_003362_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37 M17,X1 Y1,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 X1 Y1
real_003362_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D37 M17 M17,Y1,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 X1 Y1
real_003363_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D37 M17 M17,rdi.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 X1 Y1 N35
real_003363_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37,M17 X1 Y1,rdi.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 X1 Y1 N35
real_003363_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37 M17,X1 Y1 N35,rdi.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 X1 Y1 N35
real_003363_006,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,M17 X1 Y1,,rdi.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 X1 Y1 N35
real_003364_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D37 M17 M17,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 X1 Z2
real_003364_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37,M17 X1 Z2,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 X1 Z2
real_003364_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37 M17,X1 Z2,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 X1 Z2
real_003364_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D37 M17 M17,Z2,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 X1 Z2
real_003365_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D37 M17 M17,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 Z5
real_003365_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37,M17 Z5,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 Z5
real_003365_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37 M17,Z5,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 M17 M17 Z5
real_003366_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,D21 D37,,di.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 N35
real_003367_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D37 N35 M17,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 N35 M17 M17 X1 Y1
real_003367_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D21 D37 N35,M17 X1 Y1,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 N35 M17 M17 X1 Y1
real_003367_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D37 N35 M17,X1 Y1,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 N35 M17 M17 X1 Y1
real_003367_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,N35 M17 M17,Y1,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 N35 M17 M17 X1 Y1
real_003368_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,D37 V31 G43,,di.kwi,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D21 D37 V31 G43 A1
real_003369_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D37 X1,rdi.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 X1
real_003369_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D21 D37,,rdi.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 X1
real_003370_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D37 X1,rdi.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 X1 Ff1
real_003370_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D21 D37,,rdi.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 X1 Ff1
real_003371_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D37 X1 G43,rdi.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 X1 G43
real_003371_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D21 D37,G43,rdi.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 X1 G43
real_003372_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D37 X1 Z7,rdi.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 X1 Z7
real_003372_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D21 D37,Z7,rdi.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 X1 Z7
real_003374_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D37 Z7 Z3A,rdy.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D37 Z7 Z3A D41 D40
real_003375_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D4,i.ir,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4
real_003375_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,eye,D21,,i.ir,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4
real_003376_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D4 D21,r,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4 D21
real_003376_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,D21 D4,,r,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4 D21
real_003377_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D4 D21,i.ir,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4 D21 Ff100
real_003377_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,eye,D21,D21,i.ir,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4 D21 Ff100
real_003377_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,D21 D4,,i.ir,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4 D21 Ff100
real_003378_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D4 D21 N35,ir.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4 D21 N35
real_003378_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,eye,D21,D21 N35,ir.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4 D21 N35
real_003378_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,D21 D4,N35,ir.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4 D21 N35
real_003378_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,D21 D4 D21,,ir.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4 D21 N35
real_003379_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D4 D21 X1,i.ir,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4 D21 X1
real_003379_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,eye,D21,D21 X1,i.ir,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4 D21 X1
real_003379_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,D21 D4,X1,i.ir,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D4 D21 X1
real_003380_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D41 X1 Z1,rmn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D41 X1 Z1 F51
real_003380_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D21 D41 X1,F51,rmn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D21 D41 X1 Z1 F51
real_003381_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46,rd,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46
real_003382_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 A24,rwD,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 A24
real_003383_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D40,rwD,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D40
real_003384_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56,rd,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56
real_003385_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D54,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D54
real_003386_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56
real_003387_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 D54
real_003388_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 D54 Z2
real_003389_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 F27 Z7 Z4
real_003390_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 F51 Ff100
real_003391_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 F51B
real_003392_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 F51B 2
real_003393_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 F51B D54
real_003394_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 F51B Ff100
real_003395_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 F51B Z2
real_003396_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 F51B Z4
real_003397_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 Y1
real_003398_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 Z1 F51
real_003398_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D46 D56 D56,F51,rd.wy,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D21 D46 D56 D56 Z1 F51
real_003399_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 Z1 F51 Ff101
real_003399_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D46 D56 D56,F51,rd,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D21 D46 D56 D56 Z1 F51 Ff101
real_003400_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 Z3
real_003401_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 Z3A
real_003402_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 Z4
real_003403_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 D56,rd.wy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 D56 Z7 Z4
real_003404_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56 F51,rd,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 F51
real_003405_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,,D46 D56,rd,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D21 D46 D56 Ff100
